frac,ch4,nB_B11,nB_B12
-0.002510081961033084,0.04600460046004601,0.9995255421894267,0.9970166511563852
-0.002564223498086493,0.047004700470047005,0.9995153222356719,0.9969523415596977
-0.002618347134742738,0.048004800480048,0.9995051062292525,0.9968880548981964
-0.0026724528835946337,0.049004900490049005,0.9994948941660253,0.9968237911539732
-0.0027265407572200084,0.05000500050005,0.9994846860418521,0.9967595503091418
-0.0027806107681820347,0.051005100510051006,0.9994744818526006,0.9966953323458381
-0.0028346629290301184,0.052005200520052,0.9994642815941437,0.9966311372462191
-0.0028886972522982335,0.05300530053005301,0.99945408526236,0.9965669649924644
-0.002942713750506587,0.054005400540054004,0.999443892853134,0.9965028155667752
-0.002996712436160509,0.05500550055005501,0.9994337043623548,0.9964386889513741
-0.003050693321751896,0.056005600560056004,0.9994235197859184,0.9963745851285057
-0.0031046564197568793,0.05700570057005701,0.9994133391197251,0.9963105040804363
-0.0031586017426386004,0.058005800580058005,0.9994031623596814,0.9962464457894535
-0.003212529302845213,0.05900590059005901,0.9993929895016991,0.9961824102378668
-0.0032664391128102155,0.060006000600060005,0.9993828205416955,0.9961183974080074
-0.003320331184953229,0.06100610061006101,0.9993726554755931,0.9960544072822279
-0.0033742055316797748,0.062006200620062006,0.9993624942993204,0.9959904398429024
-0.0034280621653809407,0.063006300630063,0.9993523370088112,0.9959264950724263
-0.003481901098433937,0.064006400640064,0.9993421836000047,0.9958625729532165
-0.0035357223432008755,0.06500650065006501,0.9993320340688452,0.9957986734677116
-0.0035895259120312106,0.066006600660066,0.9993218884112833,0.995734796598371
-0.00364331181725841,0.067006700670067,0.9993117466232742,0.9956709423276764
-0.0036970800712032847,0.06800680068006801,0.9993016087007789,0.9956071106381299
-0.003750830686171991,0.06900690069006901,0.9992914746397636,0.9955433015122548
-0.0038045636744566957,0.07000700070007,0.9992813444362005,0.9954795149325963
-0.0038582790483354668,0.071007100710071,0.9992712180860668,0.9954157508817206
-0.0039119768200718275,0.07200720072007201,0.9992610955853446,0.9953520093422151
-0.003965657001916645,0.07300730073007301,0.9992509769300222,0.9952882902966876
-0.004019319606105465,0.074007400740074,0.9992408621160931,0.9952245937277682
-0.004072964644860733,0.075007500750075,0.999230751139556,0.9951609196181069
-0.004126592130390239,0.07600760076007601,0.9992206439964149,0.9950972679503758
-0.0041802020748882285,0.07700770077007701,0.999210540682679,0.9950336387072671
-0.004233794490535292,0.078007800780078,0.9992004411943638,0.9949700318714947
-0.004287369389497697,0.07900790079007901,0.9991903455274888,0.9949064474257926
-0.004340926783928056,0.08000800080008001,0.9991802536780798,0.9948428853529167
-0.004394466685964882,0.081008100810081,0.9991701656421675,0.9947793456356431
-0.004447989107733696,0.082008200820082,0.9991600814157883,0.9947158282567685
-0.004501494061345146,0.08300830083008301,0.9991500009949832,0.9946523331991113
-0.004554981558897109,0.08400840084008401,0.9991399243757995,0.9945888604455099
-0.004608451612472364,0.085008500850085,0.9991298515542885,0.9945254099788239
-0.0046619042341414785,0.086008600860086,0.999119782526508,0.9944619817819331
-0.00471533943596103,0.08700870087008701,0.9991097172885208,0.9943985758377384
-0.004768757229972942,0.08800880088008801,0.9990996558363943,0.994335192129161
-0.004822157628206147,0.089008900890089,0.9990895981662018,0.9942718306391433
-0.004875540642676035,0.09000900090009001,0.9990795442740217,0.9942084913506475
-0.004928906285383894,0.09100910091009101,0.9990694941559375,0.9941451742466569
-0.004982254568318356,0.09200920092009202,0.9990594478080385,0.9940818793101752
-0.005035585503453621,0.093009300930093,0.9990494052264184,0.9940186065242262
-0.005088899102750233,0.09400940094009401,0.9990393664071764,0.9939553558718548
-0.005142195378156078,0.09500950095009501,0.9990293313464174,0.9938921273361254
-0.005195474341604833,0.096009600960096,0.999019300040251,0.9938289209001239
-0.00524873600501663,0.09700970097009701,0.9990092724847921,0.9937657365469557
-0.005301980380298388,0.09800980098009801,0.9989992486761607,0.993702574259747
-0.005355207479344037,0.09900990099009901,0.9989892286104824,0.9936394340216435
-0.005408417314032965,0.1000100010001,0.9989792122838874,0.9935763158158122
-0.0054616098962323445,0.10101010101010101,0.9989691996925116,0.9935132196254397
-0.005514785237795028,0.10201020102010201,0.9989591908324957,0.993450145433733
-0.0055679433505611,0.10301030103010302,0.9989491856999857,0.993387093223919
-0.005621084246356989,0.104010401040104,0.9989391842911328,0.9933240629792452
-0.005674207936995912,0.10501050105010501,0.998929186602093,0.9932610546829785
-0.005727314434277764,0.10601060106010601,0.998919192629028,0.9931980683184066
-0.005780403749989005,0.10701070107010702,0.9989092023681039,0.9931351038688367
-0.005833475895903106,0.10801080108010801,0.9988992158154926,0.9930721613175963
-0.005886530883780661,0.10901090109010901,0.9988892329673709,0.9930092406480324
-0.005939568725368272,0.11001100110011001,0.9988792538199205,0.9929463418435125
-0.005992589432398887,0.11101110111011102,0.998869278369328,0.9928834648874241
-0.006045593016594353,0.11201120112011201,0.9988593066117861,0.9928206097631737
-0.006098579489660971,0.11301130113011301,0.9988493385434911,0.9927577764541884
-0.006151548863293388,0.11401140114011402,0.9988393741606456,0.992694964943915
-0.006204501149173258,0.115011501150115,0.9988294134594569,0.9926321752158196
-0.006257436358967583,0.11601160116011601,0.9988194564361368,0.992569407253389
-0.00631035450433215,0.11701170117011701,0.9988095030869032,0.992506661040129
-0.006363255596908535,0.11801180118011802,0.9987995534079779,0.9924439365595649
-0.006416139648325436,0.11901190119011901,0.9987896073955884,0.9923812337952422
-0.006469006670199118,0.12001200120012001,0.9987796650459673,0.9923185527307257
-0.006521856674132187,0.12101210121012101,0.9987697263553519,0.9922558933496001
-0.00657468967171404,0.12201220122012202,0.9987597913199842,0.9921932556354693
-0.006627505674522416,0.12301230123012301,0.9987498599361122,0.9921306395719571
-0.006680304694121508,0.12401240124012401,0.9987399321999884,0.9920680451427062
-0.0067330867420611895,0.125012501250125,0.9987300081078696,0.9920054723313798
-0.006785851829880674,0.126012601260126,0.9987200876560185,0.9919429211216593
-0.006838599969104853,0.127012701270127,0.9987101708407025,0.9918803914972465
-0.0068913311712462955,0.128012801280128,0.9987002576581937,0.9918178834418621
-0.006944045447804914,0.12901290129012902,0.9986903481047698,0.9917553969392461
-0.006996742810267076,0.13001300130013002,0.9986804421767124,0.9916929319731581
-0.007049423270106603,0.13101310131013102,0.9986705398703088,0.9916304885273771
-0.0071020868387856595,0.132013201320132,0.9986606411818516,0.9915680665857007
-0.0071547335277518664,0.133013301330133,0.9986507461076373,0.9915056661319466
-0.007207363348441298,0.134013401340134,0.998640854643968,0.991443287149951
-0.007259976312277261,0.135013501350135,0.9986309667871507,0.9913809296235694
-0.007312572430669295,0.13601360136013602,0.9986210825334967,0.9913185935366771
-0.007365151715016172,0.13701370137013702,0.9986112018793232,0.9912562788731674
-0.007417714176702228,0.13801380138013802,0.9986013248209512,0.9911939856169533
-0.007470259827099812,0.13901390139013903,0.9985914513547076,0.9911317137519673
-0.007522788677568837,0.14001400140014,0.9985815814769234,0.99106946326216
-0.0075753007394564476,0.141014101410141,0.998571715183935,0.9910072341315018
-0.007627796024097466,0.142014201420142,0.9985618524720832,0.9909450263439812
-0.007680274542813503,0.14301430143014301,0.9985519933377138,0.9908828398836065
-0.0077327363069140675,0.14401440144014402,0.9985421377771778,0.9908206747344046
-0.007785181327696344,0.14501450145014502,0.9985322857868306,0.990758530880421
-0.007837609616445085,0.14601460146014603,0.9985224373630328,0.9906964083057201
-0.007890021184431606,0.147014701470147,0.9985125925021492,0.9906343069943855
-0.007942416042915679,0.148014801480148,0.9985027512005502,0.9905722269305195
-0.007994794203144528,0.149014901490149,0.9984929134546107,0.9905101680982429
-0.008047155676352946,0.15001500150015,0.9984830792607102,0.990448130481695
-0.008099500473762622,0.15101510151015102,0.9984732486152329,0.9903861140650345
-0.0081518286065837,0.15201520152015202,0.9984634215145685,0.9903241188324385
-0.008204140086014111,0.15301530153015303,0.9984535979551108,0.9902621447681023
-0.008256434923238132,0.15401540154015403,0.9984437779332584,0.9902001918562404
-0.008308713129429157,0.155015501550155,0.9984339614454152,0.9901382600810857
-0.008360974715747704,0.156015601560156,0.9984241484879895,0.9900763494268895
-0.008413219693341523,0.157015701570157,0.9984143390573942,0.9900144598779219
-0.00846544807334737,0.15801580158015802,0.9984045331500473,0.9899525914184709
-0.008517659866887906,0.15901590159015902,0.9983947307623711,0.989890744032844
-0.008569855085075129,0.16001600160016002,0.998384931890793,0.9898289177053663
-0.008622033739008383,0.16101610161016103,0.9983751365317453,0.9897671124203814
-0.008674195839774246,0.162016201620162,0.9983653446816642,0.9897053281622517
-0.0087263413984483,0.163016301630163,0.9983555563369917,0.9896435649153573
-0.008778470426092366,0.164016401640164,0.9983457714941735,0.9895818226640976
-0.008830582933757714,0.16501650165016502,0.9983359901496609,0.9895201013928892
-0.008882678932481958,0.16601660166016602,0.9983262122999088,0.9894584010861679
-0.008934758433292389,0.16701670167016702,0.9983164379413783,0.9893967217283871
-0.008986821447202864,0.16801680168016803,0.9983066670705337,0.9893350633040187
-0.009038867985215027,0.16901690169016903,0.9982968996838446,0.9892734257975528
-0.00909089805831964,0.17001700170017,0.9982871357777854,0.9892118091934976
-0.00914291167749437,0.171017101710171,0.998277375348835,0.9891502134763797
-0.009194908853705552,0.172017201720172,0.9982676183934767,0.9890886386307429
-0.009246889597907204,0.17301730173017302,0.9982578649081989,0.9890270846411502
-0.009298853921041461,0.17401740174017402,0.9982481148894944,0.988965551492182
-0.009350801834037914,0.17501750175017503,0.9982383683338605,0.9889040391684372
-0.009402733347815495,0.17601760176017603,0.9982286252377994,0.988842547654532
-0.009454648473280036,0.177017701770177,0.9982188855978178,0.9887810769351011
-0.009506547221326378,0.178017801780178,0.9982091494104269,0.9887196269947967
-0.009558429602836371,0.179017901790179,0.9981994166721425,0.9886581978182896
-0.009610295628680987,0.18001800180018002,0.9981896873794853,0.9885967893902678
-0.009662145309719206,0.18101810181018102,0.9981799615289805,0.9885354016954375
-0.009713978656797462,0.18201820182018202,0.9981702391171572,0.9884740347185227
-0.00976579568075131,0.18301830183018303,0.99816052014055,0.988412688444265
-0.00981759639240376,0.18401840184018403,0.9981508045956977,0.9883513628574241
-0.009869380802566163,0.185018501850185,0.9981410924791434,0.9882900579427774
-0.00992114892203888,0.186018601860186,0.9981313837874353,0.9882287736851194
-0.009972900761609504,0.18701870187018702,0.9981216785171256,0.9881675100692633
-0.010024636332054415,0.18801880188018802,0.9981119766647715,0.9881062670800391
-0.010076355644138668,0.18901890189018902,0.9981022782269344,0.9880450447022948
-0.01012805870861444,0.19001900190019003,0.9980925832001803,0.9879838429208962
-0.010179745536223472,0.19101910191019103,0.9980828915810798,0.9879226617207263
-0.010231416137695182,0.192019201920192,0.9980732033662081,0.9878615010866859
-0.010283070523747773,0.193019301930193,0.9980635185521447,0.9878003610036932
-0.010334708705087237,0.19401940194019401,0.9980538371354736,0.9877392414566839
-0.010386330692408574,0.19501950195019502,0.9980441591127835,0.9876781424306114
-0.010437936496394684,0.19601960196019602,0.9980344844806672,0.987617063910446
-0.01048952612771703,0.19701970197019703,0.9980248132357226,0.9875560058811765
-0.010541099597036308,0.19801980198019803,0.9980151453745516,0.9874949683278078
-0.010592656915000553,0.19901990199019903,0.9980054808937606,0.9874339512353629
-0.010644198092246704,0.2000200020002,0.9979958197899605,0.9873729545888821
-0.01069572313940026,0.201020102010201,0.9979861620597669,0.987311978373423
-0.010747232067075063,0.20202020202020202,0.9979765076997993,0.9872510225740604
-0.010798724885874411,0.20302030203020302,0.9979668567066824,0.9871900871758861
-0.010850201606388943,0.20402040204020402,0.9979572090770448,0.9871291721640096
-0.010901662239198084,0.20502050205020503,0.9979475648075193,0.9870682775235575
-0.010953106794870049,0.20602060206020603,0.9979379238947437,0.9870074032396736
-0.011004535283962169,0.20702070207020704,0.9979282863353598,0.9869465492975185
-0.011055947717019787,0.208020802080208,0.9979186521260144,0.9868857156822703
-0.011107344104577144,0.20902090209020902,0.997909021263358,0.9868249023791241
-0.01115872445715671,0.21002100210021002,0.9978993937440457,0.9867641093732922
-0.01121008878527019,0.21102110211021102,0.9978897695647373,0.9867033366500038
-0.011261437099417515,0.21202120212021203,0.9978801487220963,0.986642584194505
-0.011312769410087964,0.21302130213021303,0.9978705312127917,0.9865818519920594
-0.01136408572775871,0.21402140214021403,0.9978609170334956,0.986521140027947
-0.011415386062896493,0.215021502150215,0.9978513061808851,0.9864604482874648
-0.011466670425955838,0.21602160216021601,0.997841698651642,0.9863997767559276
-0.011517938827381058,0.21702170217021702,0.9978320944424515,0.9863391254186658
-0.011569191277605029,0.21802180218021802,0.9978224935500042,0.9862784942610274
-0.011620427787048637,0.21902190219021903,0.9978128959709942,0.9862178832683774
-0.011671648366122223,0.22002200220022003,0.9978033017021204,0.9861572924260975
-0.011722853025225577,0.22102210221022103,0.9977937107400858,0.9860967217195854
-0.011774041774746058,0.22202220222022204,0.9977841230815978,0.9860361711342567
-0.01182521462506092,0.223022302230223,0.9977745387233683,0.9859756406555433
-0.01187637158653565,0.22402240224022402,0.997764957662113,0.9859151302688938
-0.011927512669525298,0.22502250225022502,0.9977553798945525,0.9858546399597733
-0.011978637884373144,0.22602260226022602,0.9977458054174113,0.985794169713664
-0.012029747241411481,0.22702270227022703,0.9977362342274181,0.9857337195160645
-0.012080840750962718,0.22802280228022803,0.9977266663213064,0.9856732893524898
-0.012131918423336607,0.22902290229022904,0.9977171016958133,0.9856128792084718
-0.012182980268832688,0.23002300230023,0.9977075403476806,0.9855524890695593
-0.01223402629773973,0.23102310231023102,0.9976979822736545,0.9854921189213167
-0.01228505652033518,0.23202320232023202,0.9976884274704849,0.9854317687493257
-0.01233607094688538,0.23302330233023302,0.9976788759349263,0.9853714385391842
-0.012387069587646127,0.23402340234023403,0.9976693276637376,0.9853111282765068
-0.012438052452862114,0.23502350235023503,0.9976597826536815,0.985250837946924
-0.012489019552766822,0.23602360236023603,0.9976502409015255,0.9851905675360838
-0.012539970897583852,0.23702370237023704,0.9976407024040408,0.985130317029649
-0.012590906497524368,0.23802380238023801,0.9976311671580027,0.9850700864133002
-0.012641826362789876,0.23902390239023902,0.9976216351601914,0.9850098756727338
-0.012692730503570782,0.24002400240024002,0.9976121064073908,0.9849496847936623
-0.012743618930046496,0.24102410241024103,0.9976025808963894,0.984889513761815
-0.012794491652385331,0.24202420242024203,0.997593058623979,0.984829362562937
-0.012845348680745605,0.24302430243024303,0.9975835395869567,0.9847692311827898
-0.012896190025274201,0.24402440244024404,0.9975740237821229,0.9847091196071512
-0.012947015696107567,0.245024502450245,0.997564511206283,0.9846490278218154
-0.012997825703371158,0.24602460246024602,0.9975550018562456,0.984588955812592
-0.013048620057179883,0.24702470247024702,0.9975454957288243,0.9845289035653078
-0.01309939876763766,0.24802480248024802,0.9975359928208364,0.9844688710658049
-0.013150161844837971,0.24902490249024903,0.9975264931291035,0.9844088582999421
-0.013200909298863861,0.25002500250025,0.9975169966504513,0.9843488652535937
-0.013251641139786718,0.251025102510251,0.9975075033817096,0.9842888919126506
-0.013302357377668161,0.252025202520252,0.9974980133197122,0.9842289382630194
-0.013353058022559705,0.253025302530253,0.9974885264612978,0.9841690042906225
-0.01340374308450032,0.254025402540254,0.997479042803308,0.9841090899813991
-0.013454412573520758,0.255025502550255,0.9974695623425895,0.9840491953213032
-0.01350506649963934,0.256025602560256,0.9974600850759927,0.9839893202963055
-0.013555704872864172,0.25702570257025703,0.9974506110003719,0.9839294648923929
-0.013606327703192922,0.25802580258025803,0.9974411401125858,0.9838696290955675
-0.013656935000613712,0.25902590259025904,0.9974316724094973,0.9838098128918473
-0.013707526775102896,0.26002600260026004,0.9974222078879731,0.9837500162672664
-0.01375810303662639,0.26102610261026105,0.9974127465448839,0.9836902392078748
-0.01380866379514023,0.26202620262026205,0.9974032883771049,0.9836304816997382
-0.013859209060589683,0.26302630263026305,0.997393833381515,0.9835707437289376
-0.013909738842909358,0.264026402640264,0.9973843815549972,0.9835110252815705
-0.01396025315202376,0.265026502650265,0.9973749328944388,0.9834513263437498
-0.01401075199784596,0.266026602660266,0.9973654873967306,0.9833916469016042
-0.014061235390280813,0.267026702670267,0.9973560450587682,0.9833319869412773
-0.014111703339220516,0.268026802680268,0.9973466058774506,0.9832723464489296
-0.01416215585454772,0.269026902690269,0.997337169849681,0.9832127254107363
-0.014212592946135194,0.27002700270027,0.997327736972367,0.9831531238128886
-0.014263014623844383,0.27102710271027103,0.9973183072424197,0.9830935416415933
-0.014313420897527185,0.27202720272027203,0.9973088806567543,0.9830339788830724
-0.014363811777024282,0.27302730273027304,0.9972994572122902,0.9829744355235643
-0.014414187272167589,0.27402740274027404,0.9972900369059507,0.9829149115493214
-0.014464547392776916,0.27502750275027504,0.9972806197346631,0.9828554069466131
-0.014514892148662972,0.27602760276027605,0.9972712056953587,0.9827959217017235
-0.014565221549625917,0.27702770277027705,0.9972617947849729,0.9827364558009521
-0.014615535605455476,0.27802780278027805,0.9972523870004447,0.9826770092306143
-0.014665834325931382,0.279027902790279,0.9972429823387176,0.9826175819770402
-0.014716117720822708,0.28002800280028,0.9972335807967384,0.9825581740265761
-0.01476638579988887,0.281028102810281,0.9972241823714584,0.9824987853655827
-0.014816638572878849,0.282028202820282,0.9972147870598329,0.982439415980437
-0.014866876049531297,0.283028302830283,0.9972053948588206,0.9823800658575307
-0.014917098239574544,0.284028402840284,0.9971960057653846,0.982320734983271
-0.014967305152728039,0.285028502850285,0.997186619776492,0.9822614233440798
-0.015017496798699126,0.28602860286028603,0.9971772368891134,0.9822021309263955
-0.015067673187186492,0.28702870287028703,0.9971678571002234,0.9821428577166701
-0.015117834327878277,0.28802880288028804,0.997158480406801,0.9820836037013722
-0.015167980230452294,0.28902890289028904,0.9971491068058287,0.9820243688669847
-0.01521811090457681,0.29002900290029004,0.9971397362942929,0.9819651532000059
-0.01526822635990932,0.29102910291029105,0.9971303688691839,0.9819059566869494
-0.015318326606097665,0.29202920292029205,0.9971210045274961,0.9818467793143437
-0.015368411652780245,0.29302930293029306,0.9971116432662279,0.9817876210687324
-0.015418481509584359,0.294029402940294,0.997102285082381,0.981728481936674
-0.015468536186127868,0.295029502950295,0.9970929299729614,0.9816693619047424
-0.015518575692018644,0.296029602960296,0.9970835779349789,0.9816102609595262
-0.015568600036854452,0.297029702970297,0.9970742289654473,0.9815511790876292
-0.01561860923022318,0.298029802980298,0.997064883061384,0.98149211627567
-0.01566860328170283,0.299029902990299,0.9970555402198104,0.9814330725102822
-0.015718582200861086,0.3000300030003,0.9970462004377516,0.9813740477781145
-0.015768545997256522,0.30103010301030103,0.9970368637122369,0.9813150420658301
-0.015818494680437056,0.30203020302030203,0.9970275300402991,0.9812560553601073
-0.01586842825994128,0.30303030303030304,0.9970181994189751,0.9811970876476392
-0.015918346745296907,0.30403040304030404,0.997008871845305,0.9811381389151341
-0.015968250146022878,0.30503050305030505,0.9969995473163336,0.9810792091493148
-0.01601813847162814,0.30603060306030605,0.9969902258291088,0.9810202983369183
-0.01606801173161143,0.30703070307030705,0.9969809073806831,0.9809614064646976
-0.016117869935461604,0.30803080308030806,0.9969715919681117,0.9809025335194196
-0.01616771309265841,0.309030903090309,0.9969622795884547,0.9808436794878659
-0.016217541212670827,0.31003100310031,0.9969529702387753,0.9807848443568333
-0.016267354304958737,0.311031103110311,0.9969436639161405,0.9807260281131329
-0.016317152378972355,0.312031203120312,0.9969343606176218,0.9806672307435906
-0.016366935444151243,0.313031303130313,0.9969250603402933,0.9806084522350471
-0.016416703509926633,0.314031403140314,0.996915763081234,0.9805496925743571
-0.01646645658571866,0.31503150315031503,0.9969064688375258,0.9804909517483905
-0.0165161946809389,0.31603160316031603,0.9968971776062552,0.9804322297440318
-0.016565917804988395,0.31703170317031704,0.9968878893845114,0.9803735265481792
-0.01661562596725863,0.31803180318031804,0.9968786041693882,0.9803148421477468
-0.01666531917713221,0.31903190319031904,0.9968693219579833,0.9802561765296621
-0.016714997443980972,0.32003200320032005,0.9968600427473973,0.9801975296808677
-0.016764660777168205,0.32103210321032105,0.9968507665347349,0.98013890158832
-0.01681430918604654,0.32203220322032206,0.9968414933171048,0.9800802922389906
-0.01686394267995983,0.32303230323032306,0.9968322230916189,0.9800217016198649
-0.01691356126824184,0.324032403240324,0.9968229558553935,0.9799631297179434
-0.01696316496021677,0.325032503250325,0.9968136916055479,0.9799045765202403
-0.01701275376519984,0.326032603260326,0.9968044303392056,0.9798460420137844
-0.017062327692495605,0.327032703270327,0.9967951720534936,0.9797875261856193
-0.017111886751400962,0.328032803280328,0.9967859167455427,0.9797290290228016
-0.017161430951200596,0.329032903290329,0.9967766644124871,0.9796705505124041
-0.01721096030117275,0.33003300330033003,0.9967674150514652,0.9796120906415118
-0.017260474810583126,0.33103310331033103,0.9967581686596183,0.979553649397226
-0.017309974488690316,0.33203320332033204,0.9967489252340924,0.9794952267666608
-0.017359459344742256,0.33303330333033304,0.9967396847720362,0.9794368227369449
-0.01740892938797778,0.33403340334033405,0.9967304472706027,0.9793784372952212
-0.01745838462762639,0.33503350335033505,0.9967212127269484,0.9793200704286471
-0.0175078250729076,0.33603360336033605,0.996711981138233,0.9792617221243937
-0.017557250733031826,0.33703370337033706,0.9967027525016203,0.9792033923696464
-0.017606661617200925,0.33803380338033806,0.9966935268142783,0.9791450811516047
-0.017656057734605768,0.339033903390339,0.996684304073377,0.9790867884574821
-0.017705439094429343,0.34003400340034,0.9966750842760919,0.9790285142745063
-0.0177548057058442,0.341034103410341,0.9966658674196007,0.978970258589919
-0.017804157578014013,0.342034203420342,0.9966566535010858,0.9789120213909763
-0.017853494720093233,0.343034303430343,0.9966474425177321,0.9788538026649474
-0.017902817141226324,0.344034403440344,0.9966382344667288,0.9787956023991163
-0.017952124850549755,0.34503450345034503,0.9966290293452691,0.9787374205807806
-0.01800141785718934,0.34603460346034604,0.9966198271505489,0.978679257197252
-0.018050696170262115,0.34703470347034704,0.996610627879768,0.9786211122358561
-0.01809995979887591,0.34803480348034804,0.9966014315301299,0.9785629856839324
-0.018149208752130108,0.34903490349034905,0.9965922380988421,0.9785048775288336
-0.018198443039112777,0.35003500350035005,0.9965830475831148,0.978446787757928
-0.018247662668904874,0.35103510351035105,0.9965738599801623,0.9783887163585959
-0.018296867650576698,0.35203520352035206,0.9965646752872024,0.9783306633182325
-0.018346057993190668,0.35303530353035306,0.9965554935014564,0.978272628624246
-0.018395233705798653,0.354035403540354,0.9965463146201494,0.9782146122640594
-0.018444394797443975,0.355035503550355,0.9965371386405095,0.9781566142251088
-0.018493541277161185,0.356035603560356,0.996527965559769,0.9780986344948439
-0.018542673153975064,0.357035703570357,0.9965187953751631,0.9780406730607285
-0.0185917904369014,0.358035803580358,0.9965096280839312,0.9779827299102402
-0.01864089313494688,0.35903590359035903,0.9965004636833157,0.97792480503087
-0.018689981257109634,0.36003600360036003,0.9964913021705629,0.9778668984101223
-0.01873905481237781,0.36103610361036104,0.9964821435429223,0.9778090100355158
-0.018788113809730778,0.36203620362036204,0.9964729877976471,0.9777511398945825
-0.01883715825813892,0.36303630363036304,0.9964638349319939,0.9776932879748679
-0.018886188166563622,0.36403640364036405,0.9964546849432228,0.9776354542639312
-0.018935203543957613,0.36503650365036505,0.9964455378285977,0.9775776387493449
-0.018984204399263405,0.36603660366036606,0.9964363935853857,0.9775198414186959
-0.01903319074141563,0.36703670367036706,0.9964272522108575,0.9774620622595835
-0.01908216257933948,0.36803680368036806,0.996418113702287,0.9774043012596212
-0.019131119921950823,0.369036903690369,0.9964089780569518,0.9773465584064358
-0.019180062778157536,0.37003700370037,0.9963998452721334,0.9772888336876675
-0.01922899115685739,0.371037103710371,0.9963907153451163,0.9772311270909702
-0.019277905066939827,0.372037203720372,0.9963815882731881,0.9771734386040108
-0.01932680451728519,0.373037303730373,0.9963724640536404,0.97711576821447
-0.019375689516764938,0.37403740374037403,0.9963633426837686,0.9770581159100418
-0.01942456007424198,0.37503750375037503,0.9963542241608707,0.9770004816784331
-0.019473416198569127,0.37603760376037604,0.9963451084822486,0.9769428655073652
-0.019522257898591855,0.37703770377037704,0.9963359956452076,0.9768852673845716
-0.019571085183145542,0.37803780378037805,0.9963268856470563,0.9768276872977997
-0.01961989806105713,0.37903790379037905,0.9963177784851069,0.9767701252348102
-0.019668696541145114,0.38003800380038005,0.9963086741566752,0.976712581183377
