satellite,timestamp,speed_x,speed_y,direction_deg
S2B,2025-01-21 14:33:35,-0.8229167162863322,3.2563061629354997,173.61020331915174
S2B,2025-01-21 14:33:40,-0.5306931157319195,2.7128787962646155,177.0344506997252
S2B,2025-01-21 14:33:45,-0.9625386381896431,2.133927288977879,167.0835868818938
S2B,2025-01-21 14:33:50,-0.7528492787687374,2.587526478403501,173.24095888485658
S2B,2025-01-21 14:33:55,-0.7400281658879583,2.5138855756357708,167.00692324431145
S2B,2025-01-21 14:34:00,-0.5531330118230748,1.874483708614644,171.55886747319565
S2B,2025-01-21 14:34:05,-0.021216563371995595,1.5841599530849382,181.87296606305236
S2B,2025-01-21 14:34:10,-0.6181909613182355,1.9570114372212752,180.97808858532974
S2B,2025-01-21 14:34:15,0.0023013939731675037,1.5230909571515332,186.3534754662038
S2B,2025-01-21 14:34:20,0.654243494799582,1.4770995623417154,212.98747324182537
S2B,2025-01-21 14:34:25,-0.4229933688823428,1.6875340886599135,175.1590831404051
S2B,2025-01-21 14:34:30,-0.6979101152252338,1.9627932220696045,167.21011541928092
S2B,2025-01-21 14:34:35,-0.657943888647518,3.242785429315731,179.69144695282256
S2B,2025-01-21 14:34:40,-0.525555036966318,2.8771910616283027,181.56167917310077
S2B,2025-01-21 14:34:45,-1.1267647836402472,2.651043459198217,165.6030380601783
S2B,2025-01-21 14:34:50,-0.8816284320270993,2.1655332700189436,168.09918408737755
S2B,2025-01-21 14:34:55,-0.7605275809130203,2.7106917497394125,174.0400533351577
S2B,2025-01-21 14:35:00,-1.0660913157029313,2.3409983759751722,166.96021962124598
S2B,2025-01-21 14:35:05,-1.0840155904733368,2.655885940335236,167.0584084343447
S2B,2025-01-21 14:35:10,-0.9691978098643373,2.6009054670775082,168.094817796885
S2B,2025-01-21 14:35:15,-0.25913499385345945,3.715540577519235,183.6359130675226
S2B,2025-01-21 14:35:20,-0.42916356683174745,2.985422207807892,182.48151019092435
S2B,2025-01-21 14:35:25,-1.1008654766125725,2.976756090594271,167.9075534051138
S2B,2025-01-21 14:35:30,-0.9495440351976331,2.7188724200440118,171.0455089221642
S2B,2025-01-21 14:35:35,-0.7768297074082892,3.008138359063076,174.38491021898022
S2B,2025-01-21 14:35:40,-1.0087537056609568,3.522677067744579,174.5135820436757
S2B,2025-01-21 14:35:45,-0.9345648320319462,3.7261850326735337,176.54332993969024
S2B,2025-01-21 14:35:50,-0.8483024542723412,3.636059693624679,175.5346820502344
S2B,2025-01-21 14:35:55,-0.6730721565900097,3.4256128513745217,181.05012700285343
S2B,2025-01-21 14:36:00,-0.20843597212568044,3.863420216205256,187.73780946408556
S2B,2025-01-21 14:36:05,0.07956283569273492,3.825244118981134,191.44021706929504
S2B,2025-01-21 14:36:10,-0.030661144372097413,3.78915494510499,189.96536969845482
S2B,2025-01-21 14:36:15,0.0706407088697078,3.4188249990457473,190.5052117844795
S2B,2025-01-21 14:36:20,-0.7631287909647156,3.2819685837188914,178.4957430555678
S2B,2025-01-21 14:36:25,-0.7840900697440135,3.3861606499410266,175.32392370797007
S2B,2025-01-21 14:36:30,-0.5643308888441919,3.0297347300476316,180.0157144009644
S2B,2025-01-21 14:36:35,-0.7059651064530694,3.986538766370218,180.55706017761383
S2B,2025-01-21 14:36:40,-0.6669023571269501,4.312819798799737,180.72588512515617
S2B,2025-01-21 14:36:45,-1.046877879268635,4.493840234583555,176.48079478824286
S2B,2025-01-21 14:36:50,-0.7418812114183599,4.13136253483926,175.9733251775756
S2B,2025-01-21 14:36:55,-0.34696992749381134,4.3140206987234,186.12466285116034
S2B,2025-01-21 14:37:00,-0.4019546599689546,4.1966738102446985,184.08846468794027
S2B,2025-01-21 14:37:05,-0.8056257248436971,3.428433465641122,175.589866020348
S2B,2025-01-21 14:37:10,-0.7766711464693941,3.3177486250085093,178.3475704121826
S2B,2025-01-21 14:37:15,-0.26386526469298643,2.955282370488021,184.70981121524858
S2B,2025-01-21 14:37:20,-0.6803836962286184,2.855515340809754,177.13535123206378
S2B,2025-01-21 14:37:25,-0.7947716588139645,2.698016129526363,167.88580771869002
S2B,2025-01-21 14:37:30,-0.7544932226615455,2.7927203474655196,167.92823090197922
S2B,2025-01-21 14:37:35,-0.15184250830558382,2.2695464384867594,185.19921847762586
S2B,2025-01-21 14:37:40,-0.30435414695095014,2.35658328971087,184.22262411270145
S2B,2025-01-21 14:37:45,-0.5204520004445454,2.4887930849702573,178.86571689706298
S2B,2025-01-21 14:37:50,-0.19579614232555348,2.732149356072215,183.08129240138095
S2B,2025-01-21 14:37:55,-0.5460355083092185,2.7370830881864374,178.443635654261
S2B,2025-01-21 14:38:00,-0.2340035322776809,2.7015817634322077,183.30711083361285
S2B,2025-01-21 14:38:05,-0.5069661363415818,2.6852175607303983,181.64565886004553
S2B,2025-01-21 14:38:10,-0.3356470411871233,2.426371840187383,178.24121994309704
S2B,2025-01-21 14:38:15,-1.0739185749703284,2.102717568067163,162.13420747837148
S2B,2025-01-21 14:38:20,-0.8594950609050952,1.7089787946206525,162.70743403844023
S2B,2025-01-21 14:38:25,-0.9913605867356935,1.9109398659502805,156.79886028423647
S2B,2025-01-21 14:38:30,-0.831785419885358,2.3737675296853427,171.3012009602303
S2B,2025-01-21 14:38:35,-0.9140819832030501,1.5230646711519547,158.1292852308915
S2B,2025-01-21 14:38:40,-0.6476240506120828,1.8884170051486324,168.04974548200698
S2B,2025-01-21 14:38:45,-0.5223181609581546,1.6477589559289199,171.51048988137808
S2B,2025-01-21 14:38:50,-0.7413219315575875,1.9261905614103603,172.66743668182565
S2B,2025-01-21 14:38:55,-0.8799118053372038,2.0230466338295474,166.03368173416195
S2B,2025-01-21 14:39:00,-0.7384032815514621,2.248846570046738,174.01525202083712
S2B,2025-01-21 14:39:05,-0.4448150007642172,1.8076148868866333,176.20095719483223
S2B,2025-01-21 14:39:10,0.025150923524059884,1.6171036342298424,192.2667151279991
S2B,2025-01-21 14:39:15,-0.27620476066911837,1.5101637952809843,173.52416851916746
S2B,2025-01-21 14:39:20,-0.8351014354819567,1.1361743769988937,153.81304830842478
S2B,2025-01-21 14:39:25,-0.2896831569091176,0.5857084156850355,172.55094746579917
S2B,2025-01-21 14:39:30,-0.23787624127923757,1.6808932140333508,178.98299029731712
S2B,2025-01-21 14:39:35,-0.6371863696867626,1.5573277839139494,171.2205134015923
S2B,2025-01-21 14:39:40,-0.7915936806139039,1.5967943810764786,161.76984253198262
S2B,2025-01-21 14:39:45,-0.8545126235879089,1.8084776867537586,160.46066883433627
S2B,2025-01-21 14:39:50,-1.2325951216475122,1.305152822826206,144.2301857077156
S2B,2025-01-21 14:39:55,-1.2626817433566255,2.1474484530855142,156.77199879250625
S2B,2025-01-21 14:40:00,-0.945934628278212,2.090450233539712,164.1475609941887
S2B,2025-01-21 14:40:05,-1.2130985477347151,2.3725085249374773,158.892043231306
S2B,2025-01-21 14:40:10,-1.7932531166971655,1.2735574063548072,135.83164664254744
S2B,2025-01-21 14:40:15,-2.0785581613160833,1.5689906321206095,137.67288355047398
S2B,2025-01-21 14:40:20,-1.2350152847531664,1.772343665686515,149.49344050439313
S2B,2025-01-21 14:40:25,-1.2348086260492437,2.37259572899245,160.44219017723466
S2B,2025-01-21 14:40:30,-1.1787111161599455,1.8190226662080666,156.65589193065287
S2B,2025-01-21 14:40:35,-1.4011361332283863,2.243805590087981,155.6760066091191
S2B,2025-01-21 14:40:40,-1.4927755735663382,2.5057030705540866,158.44066305111525
S2B,2025-01-21 14:40:45,-1.0222801440405294,2.1507596976483483,163.52119354021832
S2B,2025-01-21 14:40:50,-1.3821667626202134,2.402195332745571,158.04998761613555
S2B,2025-01-21 14:40:55,-1.3901038632693923,2.2100652178676112,160.23752477304689
S2B,2025-01-21 14:41:00,-1.1165990725317065,2.325221620886203,159.07793334090542
S2B,2025-01-21 14:41:05,-2.1893221313241744,0.9156868853358737,124.22725399516945
S2B,2025-01-21 14:41:10,-3.1270200815261675,1.1378422320157087,121.8494273105507
S2B,2025-01-21 14:41:15,-3.483591056972546,0.9916759336356445,114.20733762419071
S2B,2025-01-21 14:41:20,-2.677012239369181,1.128852260147335,119.79473293749122
S2B,2025-01-21 14:41:25,-2.579183250064174,0.8620943162905554,115.94472440202871
S2B,2025-01-21 14:41:30,-1.9529406746179823,0.880290136261469,122.31196694985543
S2B,2025-01-21 14:41:35,-2.31309105141411,0.3294739529642534,111.83335337644904
S2B,2025-01-21 14:41:40,-1.4420981504329011,-0.4700540590911882,86.75730892872022
S2B,2025-01-21 14:41:45,-1.7170856238754866,-0.5249798077825615,81.44687925899198
S2B,2025-01-21 14:41:50,-1.0711262248695972,-2.065064601953218,40.72863374323579
S2B,2025-01-21 14:41:55,0.15382567307048434,-1.8521925239287638,10.429741339524242
S2B,2025-01-21 14:42:00,-0.5440765977641359,-2.115395486717508,23.97104570675853
S2B,2025-01-21 14:42:05,-1.5630350131205561,-3.4293077589305887,32.2674680244908
S2B,2025-01-21 14:42:10,-1.3147608086011682,-2.5385830240587395,33.69381733980403
S2B,2025-01-21 14:42:15,-0.6081981296805709,-2.461394288787056,19.827265624108822
S2B,2025-01-21 14:42:20,-0.706834930158208,-2.384008300485775,26.8589277209366
S2B,2025-01-21 14:42:25,-0.9755845541220382,-1.7805459341794196,40.08729471231924
S2B,2025-01-21 14:42:30,-1.7011916494724018,-0.14782661630793578,103.0425705460973
S2B,2025-01-21 14:42:35,-1.8459974773065086,-0.6994416547791111,80.88362711188947
S2B,2025-01-21 14:42:40,-1.602299054679503,-0.5161582312835786,77.15726020679259
S2B,2025-01-21 14:42:45,-1.085916522649672,0.17073667685929703,107.3591624732851
S2B,2025-01-21 14:42:50,-1.0584780228965065,-0.031018519979462575,94.52063984573516
S2B,2025-01-21 14:42:55,-1.1508533438880535,0.23170393146448612,115.08219889416706
S2B,2025-01-21 14:43:00,-1.0564779147245225,0.6209028003840249,124.04476233519617
S2B,2025-01-21 14:43:05,-2.014541829428973,0.29375853644725725,111.06984846283166
S2B,2025-01-21 14:43:10,-1.796936347602308,0.06406183601737218,100.54164181320468
S2B,2025-01-21 14:43:15,-2.4903170749495884,0.3435597445284866,108.6645940821388
S2B,2025-01-21 14:43:20,-2.426598093108615,-1.2280367490735131,76.70260374426924
S2B,2025-01-21 14:43:25,-2.915270902744829,-1.5758211740028654,71.49424953321063
S2B,2025-01-21 14:43:30,-2.6495950181928074,-0.9276216164763712,78.28561145899897
S2B,2025-01-21 14:43:35,-2.7295895519726883,-1.3190189796294243,72.269153509164
S2B,2025-01-21 14:43:40,-3.01009068356832,-0.386041587570523,86.57970605528274
S2B,2025-01-21 14:43:45,-2.1232016098038424,0.33512037511963405,106.37416874693157
S2B,2025-01-21 14:43:50,-2.5728550165786657,-0.4466354914274952,89.70287610710848
S2B,2025-01-21 14:43:55,-3.4201448545366286,-1.0953307700075998,86.92308925271125
S2B,2025-01-21 14:44:00,-2.2905200026374737,-1.0480146837614568,76.43040814269924
S2B,2025-01-21 14:44:05,-2.7116446221059514,-0.6541421871495298,85.55086247251297
S2B,2025-01-21 14:44:10,-2.027405475214696,-0.21865190987495492,87.03688761836892
S2B,2025-01-21 14:44:15,-2.0973346538835673,-0.14457334223583845,94.98999291464811
S2B,2025-01-21 14:44:20,-2.2303547314356726,-1.196596753113908,68.88043920195764
S2B,2025-01-21 14:44:25,-1.7524926370832463,-0.9984461134870881,67.56768732047581
S2B,2025-01-21 14:44:30,-1.5800238838259495,-1.763804940011775,50.59241343968971
S2B,2025-01-21 14:44:35,-1.7150659080237478,-0.23792678647596482,88.3263325367288
S2B,2025-01-21 14:44:40,-2.77094170102466,-0.8282080702664488,83.6442309921598
S2B,2025-01-21 14:44:45,-2.1166951779188823,-0.4220759401590892,90.99367145922561
S2B,2025-01-21 14:44:50,-1.676751029634512,-0.27190913570438086,92.16001191045872
S2B,2025-01-21 14:44:55,-1.8363456980634023,-0.7078262639978131,77.99577900704328
S2B,2025-01-21 14:45:00,-1.6774071217898825,-1.189078725330701,57.04236108721153
S2B,2025-01-21 14:45:05,-1.3985859373154061,-0.429453805622885,90.74204918609922
S2B,2025-01-21 14:45:10,-1.976443450357515,-0.2581926678163077,88.40490838336407
S2B,2025-01-21 14:45:15,-2.204575539820398,0.460234883782342,113.04810796108625
S2B,2025-01-21 14:45:20,-2.0421613261673826,-0.5437537188132026,87.77727380169867
S2B,2025-01-21 14:45:25,-2.8980535769107174,-0.8732928964129815,81.24548300739747
S2B,2025-01-21 14:45:30,-2.4454783732833776,-0.4237836703395329,89.00336328594723
S2B,2025-01-21 14:45:35,-1.644177369598379,-0.36867168899088343,83.17824461960349
S2B,2025-01-21 14:45:40,-1.9271077281635123,-0.8554847088330279,74.70308680695554
S2B,2025-01-21 14:45:45,-2.1629863591434155,-1.0170296095724638,68.96088618912266
S2B,2025-01-21 14:45:50,-2.620931513137963,-1.8049138912690919,60.54522651459937
S2B,2025-01-21 14:45:55,-2.798454284976003,-0.6722472150542925,85.9122156931155
S2B,2025-01-21 14:46:00,-3.2157369745967124,-0.35679959713083653,91.24544944557451
S2B,2025-01-21 14:46:05,-2.4392810765136757,0.4812535507078971,107.60803226862808
S2B,2025-01-21 14:46:10,-3.416233633500219,-1.3669492753457801,81.82859371368184
S2B,2025-01-21 14:46:15,-3.5321866643170616,-1.7493066913071258,74.66802601761826
S2B,2025-01-21 14:46:20,-3.3898286021443766,-1.2509621369023194,83.3663501593835
S2B,2025-01-21 14:46:25,-2.873592865565753,-2.592295379478163,58.86364969533945
S2B,2025-01-21 14:46:30,-2.130701985051631,-1.0310292346943652,73.13963376242728
S2B,2025-01-21 14:46:35,-2.6746767855766937,-1.8496665271725805,66.78250607812089
S2B,2025-01-21 14:46:40,-2.944027783109258,-0.8278914981855164,85.0332885994777
S2B,2025-01-21 14:46:45,-2.3050210137463045,0.005501005152880448,98.88341259632124
S2B,2025-01-21 14:46:50,-2.4173673031221705,-0.7833800358750521,81.97925263195691
S2B,2025-01-21 14:46:55,-2.880302623389966,-0.9079822383459737,77.96472369569928
S2B,2025-01-21 14:47:00,-3.7520510657022124,-1.3570250855956951,79.98381312032886
S2B,2025-01-21 14:47:05,-3.337790076459353,-0.8646482509349576,83.69971862469141
S2B,2025-01-21 14:47:10,-3.854520577740725,-0.8200981174868618,87.51358469905588
S2B,2025-01-21 14:47:15,-3.2941639342684783,-1.4640134248109617,78.40608945411601
S2B,2025-01-21 14:47:20,-3.687566787744362,-0.7824327710934496,82.12017594563986
S2B,2025-01-21 14:47:25,-3.6718815684798987,-0.8229540118091876,86.92851095127756
S2B,2025-01-21 14:47:30,-3.3490758613425564,-1.4573495439822512,78.75671903136316
S2B,2025-01-21 14:47:35,-2.981818964215887,-2.1749798909797553,65.84743383184961
S2B,2025-01-21 14:47:40,-3.432570098095827,-2.582934429898497,61.26040512433595
S2B,2025-01-21 14:47:45,-3.3585549536883548,-1.9331654129778733,69.50302514953063
S2B,2025-01-21 14:47:50,-3.4470276268265687,-2.175878792559457,67.42847492822641
S2B,2025-01-21 14:47:55,-3.0418888122235597,-2.6437672539746933,60.10850744516513
S2B,2025-01-21 14:48:00,-2.934080834729744,-2.4173493070616026,57.28565685285585
S2B,2025-01-21 14:48:05,-3.538234066823428,-2.222146348657564,66.5936193968414
S2B,2025-01-21 14:48:10,-3.392288005123594,-2.1181520224007007,70.15995558297344
S2B,2025-01-21 14:48:15,-2.932711903099129,-1.9612043386109619,67.17920712410518
S2B,2025-01-21 14:48:20,-3.1776591294561674,-2.505401113723126,63.39172741389082
S2B,2025-01-21 14:48:25,-2.9015774137899553,-2.2018545126212645,60.65709958987734
S2B,2025-01-21 14:48:30,-3.0986335634447575,-2.402298525234597,62.70416859672583
S2B,2025-01-21 14:48:35,-2.963364069017801,-2.5524872512895502,57.43922948047773
S2B,2025-01-21 14:48:40,-2.4355231719942076,-1.6601021771691056,65.26362646022413
S2B,2025-01-21 14:48:45,-1.9754236173441415,-2.2710394646845424,52.564768435067045
S2B,2025-01-21 14:48:50,-2.4610035797900363,-1.1839159260210181,69.88359181254785
S2B,2025-01-21 14:48:55,-2.1765951434498594,-1.7519326809727773,62.53158877204646
S2B,2025-01-21 14:49:00,-2.4250801249286336,-1.6697215234469955,65.04394805952421
S2B,2025-01-21 14:49:05,-2.336821127514365,-1.6537744162480332,65.16665992345362
S2B,2025-01-21 14:49:10,-2.478468013236924,-2.512890071758299,53.78402698164716
S2B,2025-01-21 14:49:15,-2.577449392204519,-1.8926022826294175,61.331539659534
S2B,2025-01-21 14:49:20,-2.515944832010731,-2.509450278153431,56.6435236838621
S2B,2025-01-21 14:49:25,-3.701116005707759,-2.3354889045481517,67.02013505840426
S2B,2025-01-21 14:49:30,-3.199478985163131,-2.790886656525112,59.21790543315938
S2B,2025-01-21 14:49:35,-2.9235672873496883,-2.6293209166484095,59.1607632824168
S2B,2025-01-21 14:49:40,-3.2743707492018976,-2.4507810212523977,59.122613018753896
S2B,2025-01-21 14:49:45,-2.5271072996356003,-2.241836393569113,59.26781489667492
S2B,2025-01-21 14:49:50,-2.68031902658997,-2.3558297780358846,53.34186443551303
S2B,2025-01-21 14:49:55,-2.8202756776543514,-1.978819842739391,61.18342746979981
S2B,2025-01-21 14:50:00,-3.012519742336276,-2.651988390582244,58.073193287892664
S2B,2025-01-21 14:50:05,-3.6517056837003916,-1.7548545661612707,69.58620031413454
S2B,2025-01-21 14:50:10,-2.646724362541556,-2.192143655139643,60.98813465525647
S2B,2025-01-21 14:50:15,-3.2222789449087523,-2.687848001809829,59.14009930331071
S2B,2025-01-21 14:50:20,-2.484540303052495,-2.689109137013613,51.2696790605486
S2B,2025-01-21 14:50:25,-3.3692262214861604,-3.135725354450297,55.95669102003752
S2B,2025-01-21 14:50:30,-4.057207382453542,-3.240672434725202,62.13165373175511
S2B,2025-01-21 14:50:35,-3.3446357954902464,-3.917181089382042,48.35008532973757
S2B,2025-01-21 14:50:40,-3.487852158642021,-4.036829145679135,51.271389044451816
S2B,2025-01-21 14:50:45,-3.3321116922446015,-4.209886027227327,47.91803528134542
S2B,2025-01-21 14:50:50,-3.17479722505968,-3.5068095772745402,53.368867434756964
S2B,2025-01-21 14:50:55,-3.2744228935257547,-3.3954166954416056,53.1432609039313
S2B,2025-01-21 14:51:00,-3.469123900979279,-2.7799251516393904,67.12108091751215
S2B,2025-01-21 14:51:05,-3.852671281139456,-2.9002666157517245,60.9986968670795
S2B,2025-01-21 14:51:10,-3.832007439742664,-2.8903067607618733,62.18736340311185
S2B,2025-01-21 14:51:15,-3.7755620036872117,-2.791206879950572,63.17482423472334
S2B,2025-01-21 14:51:20,-3.9861542870850437,-3.583217819847939,56.31948319791043
S2B,2025-01-21 14:51:25,-4.080127214934195,-4.610089080540156,52.7818131486625
S2B,2025-01-21 14:51:30,-3.8356070417735992,-3.1199480507953687,60.070305710158244
S2B,2025-01-21 14:51:35,-4.154507398237966,-3.070975468413429,66.82323130014447
S2B,2025-01-21 14:51:40,-3.692694511039509,-2.6163692060250776,62.53134773932011
S2B,2025-01-21 14:51:45,-4.247960099720979,-3.1375961472574914,61.37163096592673
S2B,2025-01-21 14:51:50,-4.712032751030144,-3.2847422957479577,63.34933877897658
S2B,2025-01-21 14:51:55,-4.726018889925108,-2.5265626751164563,70.57165007832083
S2B,2025-01-21 14:52:00,-2.959165312106736,-4.376673184495659,45.127637292450125
S2B,2025-01-21 14:52:05,-3.6548384342788367,-3.1696611066123026,57.69313041718626
S2B,2025-01-21 14:52:10,-3.8871744512852,-2.868798015870545,62.737944742655976
S2B,2025-01-21 14:52:15,-4.3361669780195005,-3.005113565375802,66.34198419348189
S2B,2025-01-21 14:52:20,-4.51770793547592,-3.151513777125719,62.6192570802153
S2B,2025-01-21 14:52:25,-4.3606430989302964,-3.6235050442590966,59.837996264674274
S2B,2025-01-21 14:52:30,-3.7887865719289784,-3.004574667639611,61.144227063398375
S2B,2025-01-21 14:52:35,-3.8944829262731457,-3.39431778158825,59.172253891433414
S2B,2025-01-21 14:52:40,-3.8886462459321263,-3.3713925913994314,56.86280507207286
S2B,2025-01-21 14:52:45,-3.745295914880164,-3.2514260384476326,60.212048697445056
S2B,2025-01-21 14:52:50,-3.263940841507037,-4.085412564429449,47.765185774397764
S2B,2025-01-21 14:52:55,-3.434780315987052,-4.758166013402789,45.69281139360784
S2B,2025-01-21 14:53:00,-3.4223325253396957,-4.883464042165432,44.92977929069727
S2B,2025-01-21 14:53:05,-4.125817193859938,-3.7714052899518165,58.09278658414712
S2B,2025-01-21 14:53:10,-3.392610174312008,-4.342493300368001,47.59733244160396
S2B,2025-01-21 14:53:15,-3.5242636231682183,-3.4138664522371664,56.25846204935989
S2B,2025-01-21 14:53:20,-3.4898760349006155,-4.058220044743461,50.200963489721836
S2B,2025-01-21 14:53:25,-3.2686803983177133,-4.415966927299785,44.14363242285613
S2B,2025-01-21 14:53:30,-3.108065391233062,-3.3057877950058847,53.53336945851185
S2B,2025-01-21 14:53:35,-2.8773516821822684,-3.6693329748623493,46.17441993997516
S2B,2025-01-21 14:53:40,-4.060141153111358,-4.5768326861687,52.556818731215174
S2B,2025-01-21 14:53:45,-2.644456697665505,-3.8775397624804353,42.54547198107611
S2B,2025-01-21 14:53:50,-4.077967738041526,-3.7638401366782124,56.115966556782055
S2B,2025-01-21 14:53:55,-3.262537530510158,-3.871229875741951,50.497976942488634
S2B,2025-01-21 14:54:00,-4.070336419010593,-4.711936561577693,48.95680306383632
S2B,2025-01-21 14:54:05,-4.013876227552965,-5.009356367157326,48.545661790023715
S2B,2025-01-21 14:54:10,-3.644481645882292,-5.296847684100088,46.216787690814726
S2B,2025-01-21 14:54:15,-4.430558709529793,-4.448126577188553,53.954127351315584
S2B,2025-01-21 14:54:20,-3.536810879183011,-4.971577100119759,45.11603761019548
S2B,2025-01-21 14:54:25,-5.238323682507397,-5.229522167960823,53.62830871367356
S2B,2025-01-21 14:54:30,-5.579355111033188,-6.013527287290942,51.585847813084136
